datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/7/19 15:00,RFC,WEST,AEP,AEPAPT,4598.907,TRUE
1/7/19 16:00,RFC,WEST,AEP,AEPAPT,4654.549,TRUE
1/7/19 17:00,RFC,WEST,AEP,AEPAPT,4891.468,TRUE
1/7/19 18:00,RFC,WEST,AEP,AEPAPT,5049.951,TRUE
1/7/19 19:00,RFC,WEST,AEP,AEPAPT,5050.988,TRUE
1/7/19 20:00,RFC,WEST,AEP,AEPAPT,4999.236,TRUE
1/7/19 21:00,RFC,WEST,AEP,AEPAPT,4842.508,TRUE
1/7/19 22:00,RFC,WEST,AEP,AEPAPT,4626.355,TRUE
1/7/19 23:00,RFC,WEST,AEP,AEPAPT,4395.499,TRUE
1/8/19 0:00,RFC,WEST,AEP,AEPAPT,4207.74,TRUE
1/8/19 1:00,RFC,WEST,AEP,AEPAPT,4120.338,TRUE
1/8/19 2:00,RFC,WEST,AEP,AEPAPT,4055.947,TRUE
1/8/19 3:00,RFC,WEST,AEP,AEPAPT,4058.613,TRUE
1/8/19 4:00,RFC,WEST,AEP,AEPAPT,4117.477,TRUE
1/8/19 5:00,RFC,WEST,AEP,AEPAPT,4357.216,TRUE
1/8/19 6:00,RFC,WEST,AEP,AEPAPT,4735.938,TRUE
1/8/19 7:00,RFC,WEST,AEP,AEPAPT,4936.421,TRUE
1/8/19 8:00,RFC,WEST,AEP,AEPAPT,4857.394,TRUE
1/8/19 9:00,RFC,WEST,AEP,AEPAPT,4720.955,TRUE
1/8/19 10:00,RFC,WEST,AEP,AEPAPT,4592.716,TRUE
1/8/19 11:00,RFC,WEST,AEP,AEPAPT,4486.359,TRUE
1/8/19 12:00,RFC,WEST,AEP,AEPAPT,4392.49,TRUE
1/8/19 13:00,RFC,WEST,AEP,AEPAPT,4327.338,TRUE
1/8/19 14:00,RFC,WEST,AEP,AEPAPT,4244.245,TRUE
1/8/19 15:00,RFC,WEST,AEP,AEPAPT,4178.986,TRUE
1/8/19 16:00,RFC,WEST,AEP,AEPAPT,4212.638,TRUE
1/8/19 17:00,RFC,WEST,AEP,AEPAPT,4426.662,TRUE
1/8/19 18:00,RFC,WEST,AEP,AEPAPT,4583.183,TRUE
1/8/19 19:00,RFC,WEST,AEP,AEPAPT,4608.18,TRUE
1/8/19 20:00,RFC,WEST,AEP,AEPAPT,4587.051,TRUE
1/8/19 21:00,RFC,WEST,AEP,AEPAPT,4491.559,TRUE
1/8/19 22:00,RFC,WEST,AEP,AEPAPT,4345.73,TRUE
1/8/19 23:00,RFC,WEST,AEP,AEPAPT,4193.256,TRUE
1/9/19 0:00,RFC,WEST,AEP,AEPAPT,4091.153,TRUE
1/9/19 1:00,RFC,WEST,AEP,AEPAPT,4097.067,TRUE
1/9/19 2:00,RFC,WEST,AEP,AEPAPT,4126.037,TRUE
1/9/19 3:00,RFC,WEST,AEP,AEPAPT,4188.584,TRUE
1/9/19 4:00,RFC,WEST,AEP,AEPAPT,4337.867,TRUE
1/9/19 5:00,RFC,WEST,AEP,AEPAPT,4627.946,TRUE
1/9/19 6:00,RFC,WEST,AEP,AEPAPT,5104.186,TRUE
1/9/19 7:00,RFC,WEST,AEP,AEPAPT,5379.122,TRUE
1/9/19 8:00,RFC,WEST,AEP,AEPAPT,5340.005,TRUE
1/9/19 9:00,RFC,WEST,AEP,AEPAPT,5244.49,TRUE
1/9/19 10:00,RFC,WEST,AEP,AEPAPT,5209.729,TRUE
1/9/19 11:00,RFC,WEST,AEP,AEPAPT,5163.472,TRUE
1/9/19 12:00,RFC,WEST,AEP,AEPAPT,5134.184,TRUE
1/9/19 13:00,RFC,WEST,AEP,AEPAPT,5125.215,TRUE
1/9/19 14:00,RFC,WEST,AEP,AEPAPT,5117.446,TRUE
1/9/19 15:00,RFC,WEST,AEP,AEPAPT,5155.775,TRUE
1/9/19 16:00,RFC,WEST,AEP,AEPAPT,5351.116,TRUE
1/9/19 17:00,RFC,WEST,AEP,AEPAPT,5682.587,TRUE
1/9/19 18:00,RFC,WEST,AEP,AEPAPT,5884.651,TRUE
1/9/19 19:00,RFC,WEST,AEP,AEPAPT,5934.368,TRUE
1/9/19 20:00,RFC,WEST,AEP,AEPAPT,5948.088,TRUE
1/9/19 21:00,RFC,WEST,AEP,AEPAPT,5873.085,TRUE
1/9/19 22:00,RFC,WEST,AEP,AEPAPT,5707.757,TRUE
1/9/19 23:00,RFC,WEST,AEP,AEPAPT,5570.123,TRUE
1/10/19 0:00,RFC,WEST,AEP,AEPAPT,5506.197,TRUE
1/10/19 1:00,RFC,WEST,AEP,AEPAPT,5468.511,TRUE
1/10/19 2:00,RFC,WEST,AEP,AEPAPT,5524.662,TRUE
1/10/19 3:00,RFC,WEST,AEP,AEPAPT,5647.358,TRUE
1/10/19 4:00,RFC,WEST,AEP,AEPAPT,5795.501,TRUE
1/10/19 5:00,RFC,WEST,AEP,AEPAPT,6076.062,TRUE
1/10/19 6:00,RFC,WEST,AEP,AEPAPT,6520.071,TRUE
1/10/19 7:00,RFC,WEST,AEP,AEPAPT,6735.228,TRUE
1/10/19 8:00,RFC,WEST,AEP,AEPAPT,6700.031,TRUE
1/10/19 9:00,RFC,WEST,AEP,AEPAPT,6562.455,TRUE
1/10/19 10:00,RFC,WEST,AEP,AEPAPT,6434.813,TRUE
1/10/19 11:00,RFC,WEST,AEP,AEPAPT,6266.954,TRUE
1/10/19 12:00,RFC,WEST,AEP,AEPAPT,6133.981,TRUE
1/10/19 13:00,RFC,WEST,AEP,AEPAPT,6070.155,TRUE
1/10/19 14:00,RFC,WEST,AEP,AEPAPT,5996.548,TRUE
1/10/19 15:00,RFC,WEST,AEP,AEPAPT,5992.808,TRUE
1/10/19 16:00,RFC,WEST,AEP,AEPAPT,6131.484,TRUE
1/10/19 17:00,RFC,WEST,AEP,AEPAPT,6428.248,TRUE
1/10/19 18:00,RFC,WEST,AEP,AEPAPT,6644.324,TRUE
1/10/19 19:00,RFC,WEST,AEP,AEPAPT,6647.146,TRUE
1/10/19 20:00,RFC,WEST,AEP,AEPAPT,6629.773,TRUE
1/10/19 21:00,RFC,WEST,AEP,AEPAPT,6516.733,TRUE
1/10/19 22:00,RFC,WEST,AEP,AEPAPT,6322.281,TRUE
1/10/19 23:00,RFC,WEST,AEP,AEPAPT,6106.241,TRUE
1/11/19 0:00,RFC,WEST,AEP,AEPAPT,6007.942,TRUE
1/11/19 1:00,RFC,WEST,AEP,AEPAPT,5974.439,TRUE
1/11/19 2:00,RFC,WEST,AEP,AEPAPT,6005.442,TRUE
1/11/19 3:00,RFC,WEST,AEP,AEPAPT,6068.109,TRUE
1/11/19 4:00,RFC,WEST,AEP,AEPAPT,6161.94,TRUE
1/11/19 5:00,RFC,WEST,AEP,AEPAPT,6406.632,TRUE
1/11/19 6:00,RFC,WEST,AEP,AEPAPT,6812.259,TRUE
1/11/19 7:00,RFC,WEST,AEP,AEPAPT,6996.136,TRUE
1/11/19 8:00,RFC,WEST,AEP,AEPAPT,6841.73,TRUE
1/11/19 9:00,RFC,WEST,AEP,AEPAPT,6550.675,TRUE
1/11/19 10:00,RFC,WEST,AEP,AEPAPT,6195.125,TRUE
1/11/19 11:00,RFC,WEST,AEP,AEPAPT,5877.291,TRUE
1/11/19 12:00,RFC,WEST,AEP,AEPAPT,5591.099,TRUE
1/11/19 13:00,RFC,WEST,AEP,AEPAPT,5372.914,TRUE
1/11/19 14:00,RFC,WEST,AEP,AEPAPT,5222.544,TRUE
1/11/19 15:00,RFC,WEST,AEP,AEPAPT,5153.776,TRUE
1/11/19 16:00,RFC,WEST,AEP,AEPAPT,5225.225,TRUE
1/11/19 17:00,RFC,WEST,AEP,AEPAPT,5556.878,TRUE
1/11/19 18:00,RFC,WEST,AEP,AEPAPT,5790.62,TRUE
1/11/19 19:00,RFC,WEST,AEP,AEPAPT,5830.877,TRUE
1/11/19 20:00,RFC,WEST,AEP,AEPAPT,5839.225,TRUE
1/11/19 21:00,RFC,WEST,AEP,AEPAPT,5722.256,TRUE
1/11/19 22:00,RFC,WEST,AEP,AEPAPT,5520.533,TRUE
1/11/19 23:00,RFC,WEST,AEP,AEPAPT,5310.438,TRUE
1/12/19 0:00,RFC,WEST,AEP,AEPAPT,5156.999,TRUE
1/12/19 1:00,RFC,WEST,AEP,AEPAPT,5036.142,TRUE
1/12/19 2:00,RFC,WEST,AEP,AEPAPT,4995.925,TRUE
1/12/19 3:00,RFC,WEST,AEP,AEPAPT,4994.006,TRUE
1/12/19 4:00,RFC,WEST,AEP,AEPAPT,5032.167,TRUE
1/12/19 5:00,RFC,WEST,AEP,AEPAPT,5099.868,TRUE
1/12/19 6:00,RFC,WEST,AEP,AEPAPT,5250.229,TRUE
1/12/19 7:00,RFC,WEST,AEP,AEPAPT,5436.929,TRUE
1/12/19 8:00,RFC,WEST,AEP,AEPAPT,5533.814,TRUE
1/12/19 9:00,RFC,WEST,AEP,AEPAPT,5654.261,TRUE
1/12/19 10:00,RFC,WEST,AEP,AEPAPT,5689.821,TRUE
1/12/19 11:00,RFC,WEST,AEP,AEPAPT,5705.109,TRUE
1/12/19 12:00,RFC,WEST,AEP,AEPAPT,5711.549,TRUE
1/12/19 13:00,RFC,WEST,AEP,AEPAPT,5680.204,TRUE
1/12/19 14:00,RFC,WEST,AEP,AEPAPT,5618.757,TRUE
1/12/19 15:00,RFC,WEST,AEP,AEPAPT,5588.12,TRUE
1/12/19 16:00,RFC,WEST,AEP,AEPAPT,5622.298,TRUE
1/12/19 17:00,RFC,WEST,AEP,AEPAPT,5806.613,TRUE
1/12/19 18:00,RFC,WEST,AEP,AEPAPT,5859.325,TRUE
1/12/19 19:00,RFC,WEST,AEP,AEPAPT,5808.909,TRUE
1/12/19 20:00,RFC,WEST,AEP,AEPAPT,5702.832,TRUE
1/12/19 21:00,RFC,WEST,AEP,AEPAPT,5579.406,TRUE
1/12/19 22:00,RFC,WEST,AEP,AEPAPT,5404.198,TRUE
1/12/19 23:00,RFC,WEST,AEP,AEPAPT,5231.495,TRUE
1/13/19 0:00,RFC,WEST,AEP,AEPAPT,5100.292,TRUE
1/13/19 1:00,RFC,WEST,AEP,AEPAPT,4984.528,TRUE
1/13/19 2:00,RFC,WEST,AEP,AEPAPT,4970.956,TRUE
1/13/19 3:00,RFC,WEST,AEP,AEPAPT,4959.118,TRUE
1/13/19 4:00,RFC,WEST,AEP,AEPAPT,5011.308,TRUE
1/13/19 5:00,RFC,WEST,AEP,AEPAPT,5066.59,TRUE
1/13/19 6:00,RFC,WEST,AEP,AEPAPT,5134.565,TRUE
1/13/19 7:00,RFC,WEST,AEP,AEPAPT,5242.732,TRUE
1/13/19 8:00,RFC,WEST,AEP,AEPAPT,5341.679,TRUE
1/13/19 9:00,RFC,WEST,AEP,AEPAPT,5433.476,TRUE
1/13/19 10:00,RFC,WEST,AEP,AEPAPT,5455.638,TRUE
1/13/19 11:00,RFC,WEST,AEP,AEPAPT,5441.805,TRUE
1/13/19 12:00,RFC,WEST,AEP,AEPAPT,5454.36,TRUE
1/13/19 13:00,RFC,WEST,AEP,AEPAPT,5420.906,TRUE
1/13/19 14:00,RFC,WEST,AEP,AEPAPT,5372.689,TRUE
1/13/19 15:00,RFC,WEST,AEP,AEPAPT,5365.985,TRUE
1/13/19 16:00,RFC,WEST,AEP,AEPAPT,5429.603,TRUE
1/13/19 17:00,RFC,WEST,AEP,AEPAPT,5582.796,TRUE
1/13/19 18:00,RFC,WEST,AEP,AEPAPT,5647.594,TRUE
1/13/19 19:00,RFC,WEST,AEP,AEPAPT,5562.125,TRUE
1/13/19 20:00,RFC,WEST,AEP,AEPAPT,5484.517,TRUE
1/13/19 21:00,RFC,WEST,AEP,AEPAPT,5332.057,TRUE
1/13/19 22:00,RFC,WEST,AEP,AEPAPT,5173.838,TRUE
1/13/19 23:00,RFC,WEST,AEP,AEPAPT,5041.313,TRUE
1/14/19 0:00,RFC,WEST,AEP,AEPAPT,4978.285,TRUE
1/14/19 1:00,RFC,WEST,AEP,AEPAPT,4991.906,TRUE
1/14/19 2:00,RFC,WEST,AEP,AEPAPT,5004.458,TRUE
1/14/19 3:00,RFC,WEST,AEP,AEPAPT,5057.439,TRUE
1/14/19 4:00,RFC,WEST,AEP,AEPAPT,5185.18,TRUE
1/14/19 5:00,RFC,WEST,AEP,AEPAPT,5408.057,TRUE
1/14/19 6:00,RFC,WEST,AEP,AEPAPT,5744.31,TRUE
1/14/19 7:00,RFC,WEST,AEP,AEPAPT,5979.514,TRUE
1/14/19 8:00,RFC,WEST,AEP,AEPAPT,6039.659,TRUE
1/14/19 9:00,RFC,WEST,AEP,AEPAPT,6023.557,TRUE
1/14/19 10:00,RFC,WEST,AEP,AEPAPT,5940.482,TRUE
1/14/19 11:00,RFC,WEST,AEP,AEPAPT,5893.035,TRUE
1/14/19 12:00,RFC,WEST,AEP,AEPAPT,5866.071,TRUE
1/14/19 13:00,RFC,WEST,AEP,AEPAPT,5842.168,TRUE
1/14/19 14:00,RFC,WEST,AEP,AEPAPT,5816.793,TRUE
1/14/19 15:00,RFC,WEST,AEP,AEPAPT,5815.925,TRUE
1/14/19 16:00,RFC,WEST,AEP,AEPAPT,5874.54,TRUE
1/14/19 17:00,RFC,WEST,AEP,AEPAPT,6039.28,TRUE
1/14/19 18:00,RFC,WEST,AEP,AEPAPT,6152.831,TRUE
1/14/19 19:00,RFC,WEST,AEP,AEPAPT,6109.938,TRUE
1/14/19 20:00,RFC,WEST,AEP,AEPAPT,6042.495,TRUE
1/14/19 21:00,RFC,WEST,AEP,AEPAPT,5871.818,TRUE
1/14/19 22:00,RFC,WEST,AEP,AEPAPT,5630.699,TRUE
1/14/19 23:00,RFC,WEST,AEP,AEPAPT,5449.086,TRUE
1/15/19 0:00,RFC,WEST,AEP,AEPAPT,5292.176,TRUE
1/15/19 1:00,RFC,WEST,AEP,AEPAPT,5274.279,TRUE
1/15/19 2:00,RFC,WEST,AEP,AEPAPT,5219.485,TRUE
1/15/19 3:00,RFC,WEST,AEP,AEPAPT,5283.924,TRUE
1/15/19 4:00,RFC,WEST,AEP,AEPAPT,5377.784,TRUE
1/15/19 5:00,RFC,WEST,AEP,AEPAPT,5605.148,TRUE
1/15/19 6:00,RFC,WEST,AEP,AEPAPT,5982.452,TRUE
1/15/19 7:00,RFC,WEST,AEP,AEPAPT,6228.963,TRUE
1/15/19 8:00,RFC,WEST,AEP,AEPAPT,6188.021,TRUE
1/15/19 9:00,RFC,WEST,AEP,AEPAPT,6044.119,TRUE
1/15/19 10:00,RFC,WEST,AEP,AEPAPT,5885.033,TRUE
1/15/19 11:00,RFC,WEST,AEP,AEPAPT,5751.104,TRUE
1/15/19 12:00,RFC,WEST,AEP,AEPAPT,5612.575,TRUE
1/15/19 13:00,RFC,WEST,AEP,AEPAPT,5548.075,TRUE
1/15/19 14:00,RFC,WEST,AEP,AEPAPT,5489.627,TRUE
1/15/19 15:00,RFC,WEST,AEP,AEPAPT,5418.25,TRUE
1/15/19 16:00,RFC,WEST,AEP,AEPAPT,5528.714,TRUE
1/15/19 17:00,RFC,WEST,AEP,AEPAPT,5782.266,TRUE
1/15/19 18:00,RFC,WEST,AEP,AEPAPT,5929.318,TRUE
1/15/19 19:00,RFC,WEST,AEP,AEPAPT,5986.338,TRUE
1/15/19 20:00,RFC,WEST,AEP,AEPAPT,6016.934,TRUE
1/15/19 21:00,RFC,WEST,AEP,AEPAPT,5930.868,TRUE
1/15/19 22:00,RFC,WEST,AEP,AEPAPT,5778.473,TRUE
1/15/19 23:00,RFC,WEST,AEP,AEPAPT,5583.306,TRUE
1/16/19 0:00,RFC,WEST,AEP,AEPAPT,5524.593,TRUE
1/16/19 1:00,RFC,WEST,AEP,AEPAPT,5503.686,TRUE
1/16/19 2:00,RFC,WEST,AEP,AEPAPT,5522.432,TRUE
1/16/19 3:00,RFC,WEST,AEP,AEPAPT,5544.457,TRUE
1/16/19 4:00,RFC,WEST,AEP,AEPAPT,5630.488,TRUE
1/16/19 5:00,RFC,WEST,AEP,AEPAPT,5856.769,TRUE
1/16/19 6:00,RFC,WEST,AEP,AEPAPT,6267.877,TRUE
1/16/19 7:00,RFC,WEST,AEP,AEPAPT,6432.473,TRUE
1/16/19 8:00,RFC,WEST,AEP,AEPAPT,6295.185,TRUE
1/16/19 9:00,RFC,WEST,AEP,AEPAPT,6131.732,TRUE
1/16/19 10:00,RFC,WEST,AEP,AEPAPT,5967.196,TRUE
1/16/19 11:00,RFC,WEST,AEP,AEPAPT,5813.127,TRUE
1/16/19 12:00,RFC,WEST,AEP,AEPAPT,5664.724,TRUE
1/16/19 13:00,RFC,WEST,AEP,AEPAPT,5567.04,TRUE
1/16/19 14:00,RFC,WEST,AEP,AEPAPT,5510.881,TRUE
1/16/19 15:00,RFC,WEST,AEP,AEPAPT,5478.847,TRUE
1/16/19 16:00,RFC,WEST,AEP,AEPAPT,5568.349,TRUE
1/16/19 17:00,RFC,WEST,AEP,AEPAPT,5776.42,TRUE
1/16/19 18:00,RFC,WEST,AEP,AEPAPT,5919.239,TRUE
1/16/19 19:00,RFC,WEST,AEP,AEPAPT,5892.288,TRUE
1/16/19 20:00,RFC,WEST,AEP,AEPAPT,5851.711,TRUE
1/16/19 21:00,RFC,WEST,AEP,AEPAPT,5716.875,TRUE
1/16/19 22:00,RFC,WEST,AEP,AEPAPT,5505.003,TRUE
1/16/19 23:00,RFC,WEST,AEP,AEPAPT,5299.217,TRUE
1/17/19 0:00,RFC,WEST,AEP,AEPAPT,5199.517,TRUE
1/17/19 1:00,RFC,WEST,AEP,AEPAPT,5151.905,TRUE
1/17/19 2:00,RFC,WEST,AEP,AEPAPT,5154.62,TRUE
1/17/19 3:00,RFC,WEST,AEP,AEPAPT,5197.403,TRUE
1/17/19 4:00,RFC,WEST,AEP,AEPAPT,5302.947,TRUE
1/17/19 5:00,RFC,WEST,AEP,AEPAPT,5598.707,TRUE
1/17/19 6:00,RFC,WEST,AEP,AEPAPT,6003.318,TRUE
1/17/19 7:00,RFC,WEST,AEP,AEPAPT,6177.051,TRUE
1/17/19 8:00,RFC,WEST,AEP,AEPAPT,6106.871,TRUE
1/17/19 9:00,RFC,WEST,AEP,AEPAPT,5954.44,TRUE
1/17/19 10:00,RFC,WEST,AEP,AEPAPT,5837.148,TRUE
1/17/19 11:00,RFC,WEST,AEP,AEPAPT,5719.841,TRUE
1/17/19 12:00,RFC,WEST,AEP,AEPAPT,5620.946,TRUE
1/17/19 13:00,RFC,WEST,AEP,AEPAPT,5704.836,TRUE
1/17/19 14:00,RFC,WEST,AEP,AEPAPT,5744.996,TRUE
1/17/19 15:00,RFC,WEST,AEP,AEPAPT,5728.32,TRUE
1/17/19 16:00,RFC,WEST,AEP,AEPAPT,5813.248,TRUE
1/17/19 17:00,RFC,WEST,AEP,AEPAPT,5997.206,TRUE
1/17/19 18:00,RFC,WEST,AEP,AEPAPT,6088.753,TRUE
1/17/19 19:00,RFC,WEST,AEP,AEPAPT,6014.745,TRUE
1/17/19 20:00,RFC,WEST,AEP,AEPAPT,5943.743,TRUE
1/17/19 21:00,RFC,WEST,AEP,AEPAPT,5762.405,TRUE
1/17/19 22:00,RFC,WEST,AEP,AEPAPT,5482.954,TRUE
1/17/19 23:00,RFC,WEST,AEP,AEPAPT,5232.806,TRUE
1/18/19 0:00,RFC,WEST,AEP,AEPAPT,5024.171,TRUE
1/18/19 1:00,RFC,WEST,AEP,AEPAPT,4943.522,TRUE
1/18/19 2:00,RFC,WEST,AEP,AEPAPT,4905.864,TRUE
1/18/19 3:00,RFC,WEST,AEP,AEPAPT,4923.641,TRUE
1/18/19 4:00,RFC,WEST,AEP,AEPAPT,4999.063,TRUE
1/18/19 5:00,RFC,WEST,AEP,AEPAPT,5191.636,TRUE
1/18/19 6:00,RFC,WEST,AEP,AEPAPT,5533.534,TRUE
1/18/19 7:00,RFC,WEST,AEP,AEPAPT,5717.471,TRUE
1/18/19 8:00,RFC,WEST,AEP,AEPAPT,5700.595,TRUE
1/18/19 9:00,RFC,WEST,AEP,AEPAPT,5616.474,TRUE
1/18/19 10:00,RFC,WEST,AEP,AEPAPT,5492.152,TRUE
1/18/19 11:00,RFC,WEST,AEP,AEPAPT,5320.186,TRUE
1/18/19 12:00,RFC,WEST,AEP,AEPAPT,5151.883,TRUE
1/18/19 13:00,RFC,WEST,AEP,AEPAPT,5085.61,TRUE
1/18/19 14:00,RFC,WEST,AEP,AEPAPT,4974.768,TRUE
1/18/19 15:00,RFC,WEST,AEP,AEPAPT,4938.718,TRUE
1/18/19 16:00,RFC,WEST,AEP,AEPAPT,4970.211,TRUE
1/18/19 17:00,RFC,WEST,AEP,AEPAPT,5127.343,TRUE
1/18/19 18:00,RFC,WEST,AEP,AEPAPT,5233.948,TRUE
1/18/19 19:00,RFC,WEST,AEP,AEPAPT,5185.39,TRUE
1/18/19 20:00,RFC,WEST,AEP,AEPAPT,5184.795,TRUE
1/18/19 21:00,RFC,WEST,AEP,AEPAPT,5077.236,TRUE
1/18/19 22:00,RFC,WEST,AEP,AEPAPT,4964.833,TRUE
1/18/19 23:00,RFC,WEST,AEP,AEPAPT,4789.177,TRUE
1/19/19 0:00,RFC,WEST,AEP,AEPAPT,4654.332,TRUE
1/19/19 1:00,RFC,WEST,AEP,AEPAPT,4574.033,TRUE
1/19/19 2:00,RFC,WEST,AEP,AEPAPT,4573.27,TRUE
1/19/19 3:00,RFC,WEST,AEP,AEPAPT,4583.407,TRUE
1/19/19 4:00,RFC,WEST,AEP,AEPAPT,4594.306,TRUE
1/19/19 5:00,RFC,WEST,AEP,AEPAPT,4711.596,TRUE
1/19/19 6:00,RFC,WEST,AEP,AEPAPT,4845.45,TRUE
1/19/19 7:00,RFC,WEST,AEP,AEPAPT,5006.86,TRUE
1/19/19 8:00,RFC,WEST,AEP,AEPAPT,5107.659,TRUE
1/19/19 9:00,RFC,WEST,AEP,AEPAPT,5197.85,TRUE
1/19/19 10:00,RFC,WEST,AEP,AEPAPT,5236.004,TRUE
1/19/19 11:00,RFC,WEST,AEP,AEPAPT,5214.533,TRUE
1/19/19 12:00,RFC,WEST,AEP,AEPAPT,5220.055,TRUE
1/19/19 13:00,RFC,WEST,AEP,AEPAPT,5195.195,TRUE
1/19/19 14:00,RFC,WEST,AEP,AEPAPT,5136.493,TRUE
1/19/19 15:00,RFC,WEST,AEP,AEPAPT,5136.178,TRUE
1/19/19 16:00,RFC,WEST,AEP,AEPAPT,5178.585,TRUE
1/19/19 17:00,RFC,WEST,AEP,AEPAPT,5276.49,TRUE
1/19/19 18:00,RFC,WEST,AEP,AEPAPT,5277.801,TRUE
1/19/19 19:00,RFC,WEST,AEP,AEPAPT,5189.941,TRUE
1/19/19 20:00,RFC,WEST,AEP,AEPAPT,5073.816,TRUE
1/19/19 21:00,RFC,WEST,AEP,AEPAPT,4925.185,TRUE
1/19/19 22:00,RFC,WEST,AEP,AEPAPT,4729.027,TRUE
1/19/19 23:00,RFC,WEST,AEP,AEPAPT,4531.975,TRUE
1/20/19 0:00,RFC,WEST,AEP,AEPAPT,4396.217,TRUE
1/20/19 1:00,RFC,WEST,AEP,AEPAPT,4315.114,TRUE
1/20/19 2:00,RFC,WEST,AEP,AEPAPT,4267.247,TRUE
1/20/19 3:00,RFC,WEST,AEP,AEPAPT,4354.687,TRUE
1/20/19 4:00,RFC,WEST,AEP,AEPAPT,4494.316,TRUE
1/20/19 5:00,RFC,WEST,AEP,AEPAPT,4754.103,TRUE
1/20/19 6:00,RFC,WEST,AEP,AEPAPT,4995.813,TRUE
1/20/19 7:00,RFC,WEST,AEP,AEPAPT,5260.237,TRUE
1/20/19 8:00,RFC,WEST,AEP,AEPAPT,5543.609,TRUE
1/20/19 9:00,RFC,WEST,AEP,AEPAPT,5807.179,TRUE
1/20/19 10:00,RFC,WEST,AEP,AEPAPT,5851.019,TRUE
1/20/19 11:00,RFC,WEST,AEP,AEPAPT,5847.064,TRUE
1/20/19 12:00,RFC,WEST,AEP,AEPAPT,5870.994,TRUE
1/20/19 13:00,RFC,WEST,AEP,AEPAPT,5812.15,TRUE
1/20/19 14:00,RFC,WEST,AEP,AEPAPT,5766.84,TRUE
1/20/19 15:00,RFC,WEST,AEP,AEPAPT,5751.041,TRUE
1/20/19 16:00,RFC,WEST,AEP,AEPAPT,5983.6,TRUE
1/20/19 17:00,RFC,WEST,AEP,AEPAPT,6397.141,TRUE
1/20/19 18:00,RFC,WEST,AEP,AEPAPT,6723.951,TRUE
1/20/19 19:00,RFC,WEST,AEP,AEPAPT,6872.189,TRUE
1/20/19 20:00,RFC,WEST,AEP,AEPAPT,6937.195,TRUE
1/20/19 21:00,RFC,WEST,AEP,AEPAPT,6898.29,TRUE
1/20/19 22:00,RFC,WEST,AEP,AEPAPT,6869.871,TRUE
1/20/19 23:00,RFC,WEST,AEP,AEPAPT,6867.285,TRUE
1/21/19 0:00,RFC,WEST,AEP,AEPAPT,6917.523,TRUE
1/21/19 1:00,RFC,WEST,AEP,AEPAPT,7036.649,TRUE
1/21/19 2:00,RFC,WEST,AEP,AEPAPT,7166.927,TRUE
1/21/19 3:00,RFC,WEST,AEP,AEPAPT,7281.464,TRUE
1/21/19 4:00,RFC,WEST,AEP,AEPAPT,7470.245,TRUE
1/21/19 5:00,RFC,WEST,AEP,AEPAPT,7767.779,TRUE
1/21/19 6:00,RFC,WEST,AEP,AEPAPT,8102.729,TRUE
1/21/19 7:00,RFC,WEST,AEP,AEPAPT,8302.462,TRUE
1/21/19 8:00,RFC,WEST,AEP,AEPAPT,8292.188,TRUE
1/21/19 9:00,RFC,WEST,AEP,AEPAPT,8020.882,TRUE
1/21/19 10:00,RFC,WEST,AEP,AEPAPT,7703.586,TRUE
1/21/19 11:00,RFC,WEST,AEP,AEPAPT,7361.221,TRUE
1/21/19 12:00,RFC,WEST,AEP,AEPAPT,7052.066,TRUE
1/21/19 13:00,RFC,WEST,AEP,AEPAPT,6870.885,TRUE
1/21/19 14:00,RFC,WEST,AEP,AEPAPT,6657.083,TRUE
1/21/19 15:00,RFC,WEST,AEP,AEPAPT,6498.279,TRUE
1/21/19 16:00,RFC,WEST,AEP,AEPAPT,6599.5,TRUE
1/21/19 17:00,RFC,WEST,AEP,AEPAPT,7000.554,TRUE
1/21/19 18:00,RFC,WEST,AEP,AEPAPT,7350.371,TRUE
1/21/19 19:00,RFC,WEST,AEP,AEPAPT,7437.053,TRUE
1/21/19 20:00,RFC,WEST,AEP,AEPAPT,7499.449,TRUE
1/21/19 21:00,RFC,WEST,AEP,AEPAPT,7443.307,TRUE
1/21/19 22:00,RFC,WEST,AEP,AEPAPT,7248.892,TRUE
1/21/19 23:00,RFC,WEST,AEP,AEPAPT,7081.337,TRUE
1/22/19 0:00,RFC,WEST,AEP,AEPAPT,7002.006,TRUE
1/22/19 1:00,RFC,WEST,AEP,AEPAPT,6949.411,TRUE
1/22/19 2:00,RFC,WEST,AEP,AEPAPT,7006.383,TRUE
1/22/19 3:00,RFC,WEST,AEP,AEPAPT,7074.724,TRUE
1/22/19 4:00,RFC,WEST,AEP,AEPAPT,7156.226,TRUE
1/22/19 5:00,RFC,WEST,AEP,AEPAPT,7370.376,TRUE
1/22/19 6:00,RFC,WEST,AEP,AEPAPT,7731.725,TRUE
1/22/19 7:00,RFC,WEST,AEP,AEPAPT,7879.332,TRUE
1/22/19 8:00,RFC,WEST,AEP,AEPAPT,7713.293,TRUE
1/22/19 9:00,RFC,WEST,AEP,AEPAPT,7266.535,TRUE
1/22/19 10:00,RFC,WEST,AEP,AEPAPT,6794.478,TRUE
1/22/19 11:00,RFC,WEST,AEP,AEPAPT,6310.394,TRUE
1/22/19 12:00,RFC,WEST,AEP,AEPAPT,5941.723,TRUE
